Subject,Label,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,Pupil,Pupil,Pupil,Pupil,Pupil,Pupil,Pupil,HR,RT
Experiment 741 Participant 0,0,-0.84589368,-0.521149764,0.003037931,-0.482370738,-0.863707638,-1.551013865,-1.591128271,-0.985990079,-0.122193454,2.971287478,-2.297242033,-0.217878682,1.988818921,-2.711012801,-3.228027099,2.090698923,-2.898407845,2.196002392,3.313755489,4.693115904,-0.727354665,-1.110891975,0.206767612,-1.752161578,-1.253886412,-0.076609048,-1.904226015,0.593268596,0.249425723,-2.58544875,-1.657024707,-0.497170658,-0.241615591,-0.114109852,-0.388423584,-0.628449782,-0.672356296,0.530677977,0.115439855,-3.021407734,-2.509912942,-2.591075371,1.657355372,1.120691048,0.056935309,0.711693053,0.487986452,1.353456213,1.32856258,-1.161854735,-0.869258051,-0.679492394,-1.234106336,-1.693539205,2.066916113,-0.182653084,-0.837511462,-0.016809928,-0.490528902,-0.290436141,-1.207545113,-1.745022997,-2.706000481,-2.044438364,-2.805324044,-0.045190993,0.853189159
Experiment 741 Participant 0,0,-0.55625783,-0.184650472,-2.179109107,0.258743732,-0.198243376,1.209455909,2.183725852,-1.216881692,-0.146333566,0.0048106,-0.685984402,-0.121136679,0.072938434,-0.35222847,1.10102457,4.047882776,2.280691615,-1.712134979,1.022265097,0.327156727,-0.087560384,-0.287648666,-1.294178659,-0.44515525,0.286467778,-0.042708042,-0.359843842,-1.892769915,-0.564224936,-0.234684733,0.169908159,-0.518379388,0.152928145,-0.114808734,-0.319883762,-0.110766368,-0.527327711,-0.271944129,0.000607799,-0.083310034,-0.071598787,0.005740375,-0.704601742,-0.291354452,0.054311035,2.4684294,-2.044297414,-0.584272541,-1.019705443,0.938362429,0.852336977,0.483118416,0.270609226,-0.088011771,-0.438596523,-0.893456828,1.421105293,-0.44471326,0.008159871,-0.526420684,-0.578382507,-1.432903651,-0.284475399,-0.957343089,-0.443700433,2.38760419,1.086221945
Experiment 741 Participant 0,0,-0.478617604,3.030436396,-2.82144302,0.299326851,0.249952279,-3.690852491,1.74323058,0.645312202,0.007119616,-2.038127545,-0.191756629,2.103102405,-0.042629548,-1.900788025,-2.230490234,-0.043480051,-1.80680501,1.194974761,-0.952480938,0.766349795,0.497252942,-0.060847565,0.158042377,-0.337163718,-1.620016827,-0.047601279,0.004347401,-2.205384262,-0.266186778,-0.313161392,1.599483661,-0.862769668,1.435416451,-0.109399011,-2.386577914,2.156599363,0.345805138,-2.747012778,-3.727871545,-0.180113499,-0.019381453,-1.643579155,-0.127919486,-0.070677599,0.44038147,0.436792317,-2.052092159,1.511608069,-1.608624339,1.805182749,1.340527616,0.785467915,-0.915917246,-2.373957188,-0.190249518,-0.372163185,-1.060995587,0.694862415,1.424229358,-0.510426475,0.72655009,-0.082813458,-0.003083911,-0.293795553,0.507667534,-0.616389316,0.98646677
Experiment 741 Participant 0,0,-0.044049718,-0.304178745,0.559435222,-0.954404167,-0.707411482,0.21473383,-0.60879992,0.372196282,2.088007313,-0.446687115,2.120684242,-0.09214849,-4.02376763,-1.391213221,-0.109120018,-0.028446707,0.250135467,-0.572409696,-1.619349966,-2.086903686,-1.358002908,-0.452471164,1.232467904,-1.361156729,1.592057737,-0.043602592,0.378848381,-0.116280184,0.0661252,0.665720489,0.163230716,-0.089139579,-0.002823086,-0.098659251,0.351216611,-0.158625024,0.565999565,0.025883754,-0.247611307,-0.454096477,-0.129312173,0.052033281,-0.352950466,-0.80682765,-0.970566288,-0.190078658,-2.651176795,-3.231727028,-1.13346517,1.160224229,0.666599675,0.255690017,0.089074485,-0.043328278,-0.190973587,-0.759018502,0.123194913,0.449960934,-0.595976974,-1.505452543,-0.436326379,-0.72872392,-1.089266272,-2.174269308,-1.389416965,-0.739316955,2.235284888
Experiment 741 Participant 0,0,-1.285626216,-1.809914996,-1.400880657,-0.523024665,-1.011368609,-0.46408229,1.657479086,-0.776227925,-0.117823288,-0.587587813,-0.051425091,-0.149701328,0.157143815,0.112278354,0.122627909,0.027315072,0.311504598,-0.253858167,-0.088587518,-0.504319524,-0.610176854,-0.364095114,0.928192685,0.327589105,-0.528828255,-0.059237939,1.067755214,0.041142651,0.128817447,-0.147669446,-0.029260284,-0.58491646,-0.102520493,-0.236558209,0.246770725,-0.061051717,-0.014603168,0.317898834,-0.045013439,-0.203486798,-0.275327944,-0.654886524,0.269321224,-0.293968636,-0.829866184,0.963316761,1.48804256,0.761071789,-1.053126058,1.054580147,-0.902257445,-2.126241264,-1.811680244,-0.406650563,-1.234615768,0.220193426,-0.637956372,-0.154736504,0.355789353,-0.187974427,-0.621475251,-0.920714925,-0.751488981,-0.645034363,-0.736865289,0.805511774,0.848912931
Experiment 741 Participant 0,0,-0.028491043,-0.142311047,-0.079191911,1.2001531,-0.559645395,0.636166037,-0.455826038,0.662111138,-0.527214464,-0.632930833,-0.342305182,-0.435394384,0.419953109,-0.070603453,-0.125971914,-2.342825256,1.041713498,-0.304763852,-0.544955369,-0.89127144,-0.220472585,-1.969388923,-1.020775246,1.245716672,1.112046156,-0.035332945,1.584837526,0.134847494,-4.566020351,-0.219592794,-0.392060903,-0.189908322,-0.102273423,-0.104693411,0.041637862,-0.330890203,-0.280511453,-0.015399478,0.136254649,-0.663280734,-0.00993328,-0.791646623,-0.122804958,-0.533421717,-0.561342588,-0.460001145,-0.688805664,-1.016378023,-0.158112209,0.03623157,-0.042478259,-0.210377285,-0.055365913,0.379299867,0.012851726,-0.081608122,0.098295383,0.6463899,-0.092417507,-0.042958093,0.465749438,0.039139438,0.614607559,0.772397674,0.369546201,-1.786381173,-0.521428474
Experiment 741 Participant 0,0,-0.029214161,-0.688573228,1.487299403,-0.062116243,0.862957423,1.183271937,-0.731391219,-1.560812566,-0.134472313,0.21744178,-0.374345679,0.315353839,-0.300528527,-0.07057874,-0.244973075,0.052341469,0.68976398,-0.44276415,0.511042836,-0.755598861,-1.245946787,-0.366547594,0.610695279,0.492464092,-1.685973911,-0.045730861,0.488142472,-0.100203488,-0.413008623,0.591127155,0.24532567,-0.436696954,0.341964325,-0.117048725,-0.304082719,-0.497251521,-0.207024973,-0.086726109,-0.248487768,-0.792209926,-0.489773987,-0.592002231,-0.294669343,-0.771152646,-1.288464209,-1.253775411,-0.347680454,-0.07200879,-0.439533834,-1.697053266,0.03587375,-0.003403115,-0.417763541,-0.041125917,-0.91037291,0.663318807,1.242798938,0.727038801,0.056487536,-0.450683157,-1.220935008,-0.581096752,-0.477592946,-0.267433339,-0.268337169,-0.353319554,2.508594892
Experiment 741 Participant 0,0,-0.176341651,-0.228084758,0.344526421,-0.343541156,-0.083436314,0.840437841,-0.551294638,-0.435134632,-0.889678423,0.028864923,0.192692614,0.235691362,-0.333300522,0.740160465,0.672171111,0.252898523,-2.469801952,0.426480554,0.442133662,0.369989599,-0.46475189,0.544315169,-1.898479795,1.34235829,-1.210081226,-0.060449107,-0.274113684,-0.705742701,-0.539702716,-0.440281614,-0.032228155,-0.531409537,-0.194480474,-0.09728163,-0.261742277,-0.738716291,-0.063779077,-0.933773466,-0.498396786,-0.387772015,-0.221438544,-0.192822411,0.342911479,0.03013647,-0.732832161,0.210336817,0.918546265,-0.346658396,0.262056183,0.886582021,-1.284122756,-1.332388262,-1.737558573,-0.588395623,1.475495903,-0.443068884,0.2816134,0.40348114,-0.127127042,-0.527867178,-1.297393943,-1.631497942,-0.979001347,-1.598430501,-0.643332913,-0.49655684,0.379141691
Experiment 741 Participant 0,0,1.552319019,-1.717102499,-0.887328079,0.570384612,0.07623936,0.101600727,0.995396011,-1.043954781,-0.159086218,0.501909435,-4.912022559,-0.135347414,2.701107306,-2.688210417,-0.167504141,-1.717933365,0.699503615,-0.35493669,-1.494145204,-0.645245239,-0.865205418,-0.040083531,-1.218188632,1.098294532,0.628742764,-0.066234405,0.690667535,1.880621155,0.096376078,0.640540264,-0.247289833,1.233892842,-0.031243962,-3.965279519,-1.030898988,0.045517306,-2.202375064,-1.365458647,-1.225786096,-1.631292692,-1.068028723,-0.871187077,-0.199585017,-0.45789824,-0.597575185,0.439208147,0.167913943,-0.38506566,-0.306329338,-0.755989117,-0.961947525,-1.157652485,-1.642686734,-0.521203411,1.571742065,0.529367754,-0.520522316,0.666827254,0.707704511,-3.194763694,-2.887333392,-0.316625831,-0.433680279,-2.350095,-0.536427221,-0.990796252,-0.02606125
Experiment 741 Participant 0,0,0.980150658,-0.070186819,0.390399263,-0.257305908,1.585249681,-1.623564678,-0.469362825,0.011978241,0.578956962,-0.809561372,1.230484983,-0.738562339,-0.139006612,-0.359268899,0.13357672,-0.032271372,-0.574033398,-0.364688116,0.155506318,-0.776297981,-0.856748422,-1.283125667,-0.319345422,-0.470162839,0.590207727,-0.053052081,-0.324298294,-1.042750129,-0.177934015,1.154909871,-0.012876159,0.132646132,-0.03602016,-0.112215184,0.189717482,-0.17552205,-0.449585863,0.223385085,0.035715617,-0.054018402,0.098460307,-0.471952528,-0.008811622,-0.482888477,-0.559489305,0.37924563,0.234225457,-0.215106478,-0.671316961,0.746906132,0.279999437,0.071414942,0.072691054,0.175344423,0.067293175,0.066665326,-0.05719571,-1.021703488,-0.167436643,0.392663299,0.11830281,-0.503131074,-0.733138147,-0.782659457,-1.177001797,-1.26418348,2.363170611
Experiment 741 Participant 0,0,-1.304423896,-0.250222472,-1.606983941,-0.906153336,5.815382701,-3.740654564,1.90890494,-3.387756438,-3.29887422,-1.606057505,4.039186532,-0.054565526,-4.080354421,-0.883156721,-2.709201339,1.67455735,-1.125346732,-1.566158203,0.164239782,0.456402566,-1.413568964,1.269516133,2.418875713,3.561109601,2.549590199,-0.05291769,1.4092265,0.715903655,-0.096422549,0.424948665,-0.324900085,0.678370742,1.825368813,2.625131602,-0.668037784,1.13429155,0.744594575,1.403547979,-0.144723141,-0.466490033,-0.240765756,1.296426056,-0.02776228,0.383143098,0.6273003,1.157586521,-0.136753237,-0.161120875,1.652845866,-1.372138722,0.904418694,1.827824888,1.61387063,1.142022788,-0.963877702,1.538691519,2.010697132,0.880730724,0.317523785,-0.290876227,-0.010808809,1.089688362,1.558545458,0.311736029,-0.662347603,-0.155889032,-1.39459989
Experiment 741 Participant 0,0,1.498205043,-0.254619337,2.467885802,-2.371638793,1.166421124,1.294855555,0.140825056,1.31801866,-0.175768394,0.570781462,-0.837716458,-3.060027615,1.45054584,-0.083781366,-0.028011606,-1.221400236,0.511369304,-1.218940522,2.671070171,3.26793635,-0.155839854,-0.162389078,-0.799989974,-1.102189322,-1.304375708,-0.080707426,-0.753631044,-0.603246456,-0.382174519,0.834989509,-0.095233676,0.274865984,0.811740133,1.664884665,-0.081367293,0.058792732,0.809738021,-0.482664767,-0.628967288,-0.050204733,-0.013464771,0.264929895,0.819693983,-1.449974397,-1.095685982,-0.316233847,-0.085363717,-0.631509512,0.946270182,-1.396905988,0.025781895,-0.051690625,0.102950744,-0.679225965,-0.591115699,-0.137475038,-0.616561223,-1.538327536,-1.227043616,0.517308904,-0.25816469,0.871626036,0.739474463,-0.591590844,-0.655679897,-0.908080267,-2.071811044
Experiment 741 Participant 0,0,-0.745214404,-0.435358748,0.163969382,0.957488602,-0.036649507,-0.726106114,-0.254920575,-0.106721774,-0.147791388,-0.127409716,0.409293867,-0.121457052,-1.396710741,1.025231017,-2.267721013,-0.03588215,0.346333603,1.318693911,-2.482583249,2.644317613,-3.640442764,3.870353989,-3.766432028,-0.509681093,-2.307487586,3.594364174,0.110509799,0.587397255,0.118225112,-0.09010613,-0.285549309,-0.342783282,0.036256985,-0.14686384,0.300209873,0.329394191,-0.106362443,-0.070752538,0.002510334,-0.191480103,-0.014144431,-0.104981822,-0.362318803,0.509181253,1.695494853,1.519811751,-0.393927192,-3.428467372,-1.646197341,2.1364226,1.364735244,1.172100536,1.103105089,0.662968005,-1.592336203,-0.383885034,-0.572547536,-0.069344386,0.139855544,-0.283190225,-0.57399012,-0.039123898,0.773714968,0.08579709,0.334797054,0.280879436,1.069107132
Experiment 741 Participant 0,0,0.367491258,-0.378058565,0.244978606,0.129482214,-0.38816522,-0.158377502,-0.099747897,-0.242459609,-0.122673666,0.31194115,0.189888929,-1.108640474,-0.013679134,0.204301678,0.087233327,-0.591830216,0.685191011,0.091133885,0.129858981,-0.248381993,-0.463786066,0.144016523,0.750305493,0.517401755,0.414549124,-0.034630528,-0.420131964,-0.479246773,0.653853533,-0.45199641,0.38540884,-0.071532625,0.11309229,-0.09205346,0.270716024,-0.17872386,-0.190377019,0.041698122,0.202754662,-0.279973645,0.491345493,0.528161525,-2.10654954,-1.633995907,-0.761471977,-0.568683903,-0.785877003,-1.466468035,0.902281489,-1.336727266,-1.235756758,-1.160893585,0.361213978,2.010495574,1.809127418,0.652756861,0.1814076,-0.980052724,-1.031905526,0.456922101,0.301064165,-0.131375059,-0.668888417,-1.672228658,-0.74468095,0.569288465,-0.419769549
Experiment 741 Participant 0,0,-4.223335095,2.586458433,-0.956983842,-2.404878102,-2.236401472,0.02468501,-0.746728429,1.517588299,-0.116996817,-1.342811851,1.228587783,-0.10430663,-0.465481986,0.22311117,-0.251045091,0.556826736,0.031127032,-2.087480456,0.62083312,0.348557483,0.390753904,-0.797780698,0.662831249,-0.985767959,-0.299068074,-0.063897857,0.307504312,0.786116718,-1.696962338,-0.98844924,0.533654626,-1.218195809,-1.295393367,-2.106536078,-0.025957866,0.04707441,0.771228267,-2.529568632,-2.115986963,-1.389078888,-0.298439225,-0.22586123,-0.574481877,-1.242332169,-2.12919733,-2.289545412,-0.037102934,-0.394371821,-1.364015644,-1.129923815,-1.466411221,-1.523642225,-1.678372541,-1.658504295,1.871788702,0.595724843,0.912920992,0.308933767,-1.343831303,0.900685355,0.761594944,0.222419802,-0.820715301,-1.119422977,-0.769573418,-0.49655684,-0.136019175
Experiment 741 Participant 0,0,1.733235334,4.168747101,1.858576902,-2.000495199,-1.050065919,-0.800322137,-1.139663131,1.319930316,-0.869229405,-0.007621188,1.048818212,-0.138409575,-0.061022704,3.888045592,2.518671434,-1.695634172,-0.080945709,1.452456979,-0.854332688,0.289063049,0.110453686,-0.96834387,0.759470842,-0.102230979,0.601569481,-0.078731669,-0.492932843,-1.176495741,-0.024927677,-1.099704145,0.088195103,-0.452426081,0.094398363,-0.104812904,0.230186305,0.304573776,0.208703811,0.589643232,0.071569382,0.259551179,-2.294641355,-1.618300102,-0.769423097,-2.368502031,-2.129852454,-1.196425267,-0.053007657,-0.301348837,1.653773063,-1.769642032,-1.236971628,-0.553219565,0.524690165,1.557204769,1.669090011,0.720018793,-0.349840211,-0.598278626,1.750128469,0.205081161,1.140130782,0.857923297,0.437047104,0.912493027,0.857786393,0.159898428,-1.20421284
Experiment 741 Participant 0,0,0.20400321,-0.265890498,-0.150385465,1.292252193,-0.163274346,1.137765695,-1.760751764,0.410264646,-0.065351898,0.369562145,-0.168938987,-0.140239758,0.893602267,1.438518693,0.952902518,0.146435729,-0.466476847,0.154481592,-1.352983072,-0.902093503,0.530948612,-0.162095774,0.353696122,-0.464658582,-0.631575811,-0.063212411,0.11073448,-0.597483615,0.071965003,0.20891371,0.118320586,-0.161000265,-0.053094479,-0.112737268,0.016458153,-0.152564865,-0.483810691,-0.185831164,-0.047553478,-0.313163553,0.820927192,0.675442313,0.617274119,0.233985178,0.394406216,-0.076401875,-3.200279772,-2.318108101,0.139022018,-0.880943474,-1.298552968,-1.188974564,0.446084666,1.95674803,1.792199469,0.414723448,0.415428144,-1.313942051,-0.584216324,0.178572057,-0.612551223,-1.561330453,-1.461163993,-2.9115531,-0.987555026,-0.49655684,-0.036740929
Experiment 741 Participant 0,0,0.147617111,-0.194472333,0.454554725,-1.462981345,-0.630585164,0.103534717,1.879099135,1.182613487,-0.133038615,1.120353649,1.03844039,-0.096689403,-0.030335525,-0.97043957,1.119092281,-0.028627418,-0.050919775,-0.261431341,-1.424858783,0.538234885,-1.324861041,0.465804081,0.039869666,-0.102730167,0.502107952,-0.06079737,-0.025151895,1.745132782,0.526546353,-0.117717158,-1.498505736,-1.185381748,-0.434741044,-0.112761973,-1.429265568,0.040917358,-0.694974143,-2.073277158,-1.55306046,0.158506046,-1.499257363,-1.095098174,-0.100330517,-0.204735234,-1.588903001,-2.865716933,-2.088429585,-1.903448076,-2.002554687,0.805507641,-1.907596115,-1.571364204,-1.907480608,-0.04584138,-0.19945908,0.347876032,-0.662956519,-0.661103358,0.303223381,-0.148850723,-0.408720548,0.131111669,0.464380617,0.484886561,-0.704435486,-0.270919895,-0.174750481
Experiment 741 Participant 0,0,2.248447884,4.233368263,-3.749995334,1.967092817,1.54644007,-1.260549576,-0.786072918,0.565666605,-0.154524111,1.198053848,-1.077711722,-0.18074995,-0.043511999,3.00772385,-3.320703267,-0.09983754,0.304485027,3.564059085,-0.51752911,-0.320814453,0.367173661,-0.652354879,-0.146410632,-0.443412779,-0.013592423,-0.038945248,-0.521894807,-0.223541084,-0.814918081,-0.648410699,0.859616109,0.998291683,-1.523771839,-0.098817781,-1.434786624,0.028562035,-2.410110542,-2.166633922,-1.931463726,-2.989107913,-2.037386259,-0.088951105,2.272961761,-2.807091285,0.05140759,0.100195154,-2.121384704,0.208781376,0.481252174,1.307855828,2.359824921,0.574944677,-1.218580252,-1.562869498,-2.166051559,-1.187493593,-2.89891642,-0.775022072,-0.902704776,-1.888974829,-1.731704756,-2.00462147,-1.562460399,-1.48982798,-0.38170615,0.794737061,0.456626082
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
